bar,time,direction,depth_q,admissible_nA,admitted,capped,slots,distinct_conds,distinct_vars,conds_per_slot,vars_per_slot,eH_conds,eH_vars,bar_pnl,loss_event,cond_set,sig_set,ADX_Value,ATR_1M,Volume,Micro_Hurst,Micro_FailedBreak,D2D_Trend_Dir,AT_Slope_ST,exp_conds_random,exp_vars_random
10835,2026.01.29 18:14,LONG,19,19,19,0,57,30,30,0.5263,0.5263,22.073,22.073,345.8,0,AT_Lookback_ST:hi|AT_Regime_LT:==1|AT_Regime_ST:==1|AT_Slope_LT:lo|AT_Slope_ST:lo|Bar_Range:hi|Bars_Since_Flip:hi|Body_Size:hi|D2D_ATR:hi|D2D_Signal:==1|EMA_Oscillator:hi|KAMA_Dist:hi|Micro_CSSpread:hi|Micro_MicroGap:lo|Micro_PriceAccel:lo|Micro_RangeAccel:lo|Micro_RangeVelocity:lo|Micro_RollProxy:hi|Micro_TickIntensity:hi|Momentum_Value:hi|OBV_Macd:lo|OR_Low_Side:==-1|OR_Position:lo|PoC_Side:==1|PrevDay_Low_Dist_ATR:lo|PrevDay_Low_Side:==-1|RangeOsc_State:==-1|Slope_EMA_ST:lo|Upper_Wick:hi|VA_Position:hi,2|14|19|32|33|38|39|41|48|50|51|53|58|67|70|99|131|173|180,24.231800220889067,35.27922,368,0.317329,0.334475,1,-8.2e-05,42.962100437447624,38.94197630079839
10840,2026.01.29 18:19,LONG,24,24,21,1,72,27,27,0.375,0.375,18.966,18.966,344.4,0,AT_Lookback_ST:hi|AT_Regime_ST:==1|AT_Slope_LT:lo|AT_Slope_ST:lo|Bars_Since_Flip:hi|Body_Size:hi|D2D_ATR:hi|D2D_Signal:==0|EMA_Oscillator:hi|KAMA_Dist:hi|Micro_FailedBreak:hi|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_MicroGap:lo|Micro_RangeVelocity:hi|Micro_RollProxy:hi|Momentum_Value:hi|OBV_Macd:lo|OR_Low_Side:==-1|PrevDay_High_Side:==-1|PrevDay_Low_Dist_ATR:lo|PrevDay_Low_Side:==-1|RangeOsc_State:==-1|Slope_EMA_ST:lo|Upper_Wick:hi|VA_Position:hi|VWAP_Side:==-1,2|13|14|16|17|19|26|28|33|38|39|40|41|53|58|67|70|99|118|131|168|169|172|177,27.310206699156875,32.38075,364,0.510519,0.447797,1,-6e-05,50.979605083615624,45.16536621748482
10841,2026.01.29 18:20,LONG,6,6,6,0,18,14,14,0.7778,0.7778,12.247,12.247,287.4,0,ADX_Rising:==1|DailyOpen_Side:==-1|Harmonic_LLEMA:hi|Lower_Wick:lo|Micro_FailedBreak:hi|Micro_Hurst:hi|Micro_OrderFlowDelta:hi|Micro_Rejection:lo|Momentum_Value:hi|OBV_Macd:lo|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|ST_Flip_Event:==1|Volume_Avg_10:hi,103|104|119|123|135|182,28.85155997930332,44.933649,391,0.521907,0.600886,1,0.000345,16.435780104648117,15.954503499974125
10852,2026.01.29 18:31,LONG,7,6,6,0,21,9,9,0.4286,0.4286,8.396,8.396,121.2,0,ADX_Rising:==1|Bar_Range:hi|Micro_TickIntensity:hi|OBV_Macd:lo|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|RangeOsc_State:==-2|Slope_Accel_LT:hi|Sqz_State:==1,48|130|135|138|149|150|152,27.099076703694383,38.713321,409,0.486721,0.012915,1,7e-05,18.856446644718016,18.199528660922656
10856,2026.01.29 18:35,LONG,6,6,6,0,18,8,8,0.4444,0.4444,7.206,7.206,79.2,0,Bar_Range:hi|Micro_TickIntensity:hi|OBV_Macd:lo|PrevDay_Low_Side:==-1|RangeOsc_State:==-2|Slope_Accel_LT:hi|Sqz_State:==1|Sqz_Val:hi,48|130|149|150|152|179,28.153705061938407,26.944993,367,0.441584,-0.315457,1,8.3e-05,16.435780104648117,15.954503499974125
10858,2026.01.29 18:37,LONG,5,5,5,0,15,9,9,0.6,0.6,7.585,7.585,92.5,0,Harmonic_LLEMA:hi|Micro_Rejection:lo|OBV_Macd:lo|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==-1|RangeOsc_State:==-2|Slope_Accel_LT:hi|Sqz_State:==1|Sqz_Val:hi,123|130|138|152|179,27.41934627176464,35.811013,357,0.516076,0.279244,1,6.6e-05,13.933964781772266,13.604790342516026
10889,2026.01.29 19:08,LONG,4,4,4,0,12,8,8,0.6667,0.6667,6.928,6.928,222.4,0,Bars_Since_Flip:hi|DailyOpen_Dist_ATR:lo|Micro_PriceAccel:lo|OR_Low_Side:==-1|PrevDay_Low_Dist_ATR:lo|Round_500_Dist_ATR:lo|VA_Position:hi|VWAP_Side:==1,51|53|54|65,23.51157212482195,32.578847,334,0.256206,-0.2916,1,0.000114,11.345701020588308,11.143020262773083
10907,2026.01.29 19:26,LONG,5,5,5,0,15,11,11,0.7333,0.7333,9.666,9.666,68.5,0,Bars_Since_Flip:hi|DailyOpen_Dist_ATR:lo|Micro_PriceAccel:lo|OR_Low_Side:==-1|OR_Position:lo|PrevDay_Low_Dist_ATR:lo|PrevDay_Low_Side:==1|RangeOsc_Val:hi|Round_500_Dist_ATR:lo|VA_Position:hi|VWAP_Side:==1,51|53|54|65|141,36.79149504639012,27.903755,293,0.336642,-0.177395,1,9.3e-05,13.933964781772266,13.604790342516026
10911,2026.01.29 19:30,LONG,5,5,5,0,15,12,12,0.8,0.8,10.978,10.978,58.5,0,Bars_Since_Flip:hi|DailyOpen_Dist_ATR:lo|DailyOpen_Side:==1|Micro_FractalDim:hi|OBV_Velocity:hi|OR_Low_Side:==-1|OR_Position:lo|PrevDay_Low_Side:==1|RangeOsc_Val:hi|Round_500_Dist_ATR:lo|VA_Position:hi|VWAP_Side:==1,54|65|134|141|144,31.04314016116961,24.444427,294,0.23453,-0.306818,1,6.8e-05,13.933964781772266,13.604790342516026
10936,2026.01.29 19:55,SHORT,3,3,3,0,9,9,9,1.0,1.0,9.0,9.0,37.8,0,AT_Slope_LT:hi|Body_Size:hi|Efficiency_Ratio:hi|Micro_AutoCorr:hi|Micro_BarEntropy:hi|Micro_MicroGap:hi|PrevDay_Low_Side:==-1|VA_Position:hi|VWAP_Side:==-1,203|231|235,36.567649984627415,26.039479,326,0.528679,0.268823,-1,-0.000222,8.803955007256892,8.681536388140161
10955,2026.01.29 20:14,SHORT,3,3,3,0,9,8,8,0.8889,0.8889,7.715,7.715,42.6,0,Micro_AutoCorr:hi|Micro_RollProxy:lo|Slope_Accel_ST:hi|Slope_EMA_ST:hi|VA_Position:hi|VWAP_Side:==-1|Volume:hi|Volume_Ratio_10:lo,235|288|296,22.90853191107673,28.646062,260,0.533453,-1.014101,-1,0.000178,8.803955007256892,8.681536388140161
12112,2026.01.30 16:46,LONG,7,7,7,0,21,11,11,0.5238,0.5238,7.543,7.543,141.4,0,ADX_Rising:==0|Efficiency_Ratio:hi|Harmonic_OBVf_Concordance:==0|KAMA_Dist:lo|Lower_Wick:hi|Micro_RangeVelocity:lo|Micro_WickImbalance:hi|OR_High_Side:==-1|PrevDay_High_Side:==-1|RangeOsc_State:==2|Volume:hi,69|71|72|73|74|75|76,31.04397907154184,38.591864,433,0.50517,-0.23321,1,5.6e-05,18.856446644718016,18.199528660922656
12122,2026.01.30 16:56,LONG,3,3,3,0,9,7,7,0.7778,0.7778,6.614,6.614,121.2,0,AT_Slope_ST:lo|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_OrderFlowDelta:hi|Micro_WickImbalance:lo|PrevDay_High_Side:==-1|Slope_EMA_ST:lo,28|30|168,22.64219120075789,38.62843,404,0.530086,-0.155326,1,-8.1e-05,8.665108670454496,8.56108508618842
12125,2026.01.30 16:59,LONG,6,6,6,0,18,10,10,0.5556,0.5556,7.361,7.361,114.0,0,AT_Regime_ST:==1|EMA_Oscillator:lo|Harmonic_OBVf_Concordance:==0|KAMA_Dist:lo|Lower_Wick:hi|Micro_HLAsymmetry:lo|Micro_WickImbalance:hi|OR_High_Side:==-1|PrevDay_High_Side:==-1|Volume:hi,68|72|73|74|75|76,23.66076288434828,36.588781,346,0.334256,0.519285,1,-7.5e-05,16.435780104648117,15.954503499974125
12127,2026.01.30 17:01,LONG,5,5,5,0,15,9,9,0.6,0.6,7.161,7.161,117.5,0,AT_Slope_ST:lo|Bar_Range:hi|D2D_DirStep:==1|Micro_AutoCorr:hi|Micro_LogReturn:hi|Micro_RangeAccel:hi|Micro_RangeVelocity:hi|RangeOsc_State:==2|Slope_EMA_ST:lo,21|22|23|31|49,22.574082288667164,44.117381,401,0.480379,0.986006,1,-4.7e-05,13.933964781772266,13.604790342516026
12129,2026.01.30 17:03,LONG,7,6,6,0,21,11,11,0.5238,0.5238,8.551,8.551,450.6,0,ADX_Rising:==0|Harmonic_OBVf_Concordance:==0|KAMA_Dist:lo|Micro_Hurst:hi|Micro_RangeAccel:hi|Micro_Rejection:lo|Micro_WickImbalance:hi|OR_High_Side:==-1|PrevDay_High_Side:==-1|Slope_EMA_ST:lo|Volume:hi,71|72|74|75|76|168|170,21.176768730151736,33.804889,397,0.528442,-0.118326,1,-3.4e-05,18.856446644718016,18.199528660922656
12175,2026.01.30 17:49,SHORT,4,4,4,0,12,8,8,0.6667,0.6667,7.237,7.237,970.8,0,AT_Slope_ST:hi|DailyOpen_Side:==-1|Efficiency_Ratio:lo|Micro_BarEntropy:lo|Micro_BarOverlap:lo|OR_High_Side:==1|PrevDay_Close_Side:==-1|RangeOsc_State:==2,204|232|233|243,23.65140660772826,29.245004,341,0.54432,-0.752265,-1,0.000101,11.61144858072867,11.371771386700862
12268,2026.01.30 19:22,LONG,17,17,17,0,51,24,24,0.4706,0.4706,16.945,16.945,392.7,0,AT_Lookback_ST:hi|AT_Regime_LT:==1|AT_Slope_LT:lo|AT_Slope_ST:lo|Body_Size:hi|D2D_Signal:==1|Micro_FailedBreak:hi|Micro_HLAsymmetry:hi|Micro_MicroGap:hi|Micro_OrderFlowDelta:hi|Micro_RangeAccel:lo|Micro_RollProxy:hi|Micro_WickImbalance:lo|Momentum_Value:hi|OBV_Macd:lo|PoC_Side:==1|RangeOsc_State:==-1|RangeOsc_Val:lo|Session_Low_Dist_ATR:lo|Slope_EMA_ST:lo|Sqz_State:==1|Upper_Wick:hi|VWAP_Side:==-1|Volume:hi,2|4|14|15|16|26|30|32|33|39|41|42|43|44|126|165|180,23.937432140752577,43.418748,337,0.4541,0.633367,1,-6.4e-05,39.47019718129435,36.124585777632284
12277,2026.01.30 19:31,LONG,4,4,4,0,12,9,9,0.75,0.75,8.123,8.123,-404.0,1,Micro_Lambda:lo|Micro_MicroGap:hi|Micro_RollProxy:hi|Micro_TickIntensity:hi|OBV_Macd:lo|OR_Low_Side:==-1|RangeOsc_State:==-2|Slope_Accel_LT:hi|WeeklyOpen_Side:==-1,124|126|140|150,29.450067716372413,24.494593,295,0.464121,0.0,1,0.000202,11.345701020588308,11.143020262773083
12353,2026.01.30 20:47,LONG,4,4,4,0,12,7,7,0.5833,0.5833,6.172,6.172,61.6,0,Bar_Range:hi|Micro_MicroGap:hi|Micro_MomoTransfer:hi|Micro_RollProxy:hi|Micro_TickIntensity:hi|OBV_Macd:lo|Slope_Accel_LT:hi,47|48|126|150,21.638793770446902,30.641418,321,0.358823,0.016318,1,0.00013,11.345701020588308,11.143020262773083
13851,2026.02.02 23:00,SHORT,4,4,4,0,12,11,11,0.9167,0.9167,10.691,10.691,64.0,0,Bar_Range:hi|D2D_Dn_Count:hi|D2D_Signal:==-1|Micro_HLAsymmetry:lo|Micro_Hurst:hi|Micro_MicroGap:hi|Micro_ThrustEff:lo|Micro_VolAccel:lo|PrevDay_Low_Dist_ATR:hi|Session_High_Dist_ATR:lo|Slope_Accel_ST:lo,210|219|253|260,17.405458191566062,31.741882,231,0.560437,-0.422785,-1,-8e-06,11.61144858072867,11.371771386700862
14826,2026.02.03 16:30,LONG,8,8,8,0,24,18,18,0.75,0.75,16.018,16.018,625.6,0,ADX_Rising:==0|AT_Regime_LT:==1|AT_Regime_ST:==1|Bar_Range:hi|D2D_Signal:==1|Micro_AutoCorr:hi|Micro_RangeVelocity:hi|Micro_VolOfVol:hi|Momentum_Value:hi|MultiDay_Position:hi|OBV_Macd:lo|PoC_Side:==1|Round_1000_Dist_ATR:lo|Session_High_Dist_ATR:lo|Slope_EMA_ST:lo|Upper_Wick:hi|Volume:hi|Volume_Ratio_10:hi,49|132|143|145|176|177|178|180,48.92978859302524,70.152327,486,0.428287,1.228612,1,-3.7e-05,21.20075584842148,20.34657927196911
14827,2026.02.03 16:31,LONG,5,3,3,0,15,11,11,0.7333,0.7333,10.364,10.364,252.0,0,AT_Regime_LT:==1|AT_Regime_ST:==1|Micro_Entropy:lo|Micro_Hurst:hi|Micro_MomoTransfer:hi|Micro_RangeAccel:lo|Momentum_Value:hi|MultiDay_Position:hi|OBV_Macd:lo|Round_1000_Dist_ATR:lo|Volume_Ratio_10:hi,85|100|118|132|143,50.03918609708636,116.512172,495,0.538564,1.072849,1,-1.7e-05,13.933964781772266,13.604790342516026
14840,2026.02.03 16:44,LONG,4,4,4,0,12,7,7,0.5833,0.5833,6.0,6.0,124.8,0,Micro_HLAsymmetry:lo|Micro_IBSP:lo|Micro_OrderFlowDelta:lo|OR_Position:hi|VWAP_Sigma:lo|Volume:hi|Volume_Avg_10:hi,89|91|183|184,51.87445766048135,57.068385,421,0.404933,0.070091,1,0.00032,11.345701020588308,11.143020262773083
14854,2026.02.03 16:58,LONG,5,5,5,0,15,12,12,0.8,0.8,10.978,10.978,112.5,0,AT_Regime_ST:==1|AT_Slope_ST:lo|DailyOpen_Dist_ATR:lo|EMA_Oscillator:lo|KAMA_Dist:lo|Lower_Wick:hi|Micro_HLAsymmetry:lo|Micro_RollProxy:hi|RangeOsc_State:==-1|Slope_EMA_ST:lo|Upper_Wick:hi|VWAP_Dist_ATR:lo,33|68|77|78|164,29.83861666856929,42.556323,421,0.311976,-0.41122,1,-0.000196,13.933964781772266,13.604790342516026
14855,2026.02.03 16:59,SHORT,5,5,5,0,15,11,11,0.7333,0.7333,10.009,10.009,98.5,0,Body_Size:hi|D2D_Dn_Count:hi|D2D_Signal:==-1|Efficiency_Ratio:hi|Micro_BarEntropy:hi|Micro_RangeAccel:lo|Micro_VolAccel:lo|Micro_VolOfVol:lo|Slope_Accel_ST:lo|VWAP_Dist_ATR:lo|VWAP_Sigma_ATR:lo,219|231|267|268|271,29.71861579543679,37.846957,370,0.325698,-0.158533,-1,-0.000225,14.358215859511613,13.967131712972364
14873,2026.02.03 17:17,SHORT,7,7,7,0,21,14,14,0.6667,0.6667,12.586,12.586,170.8,0,ATR_1M:hi|AT_Regime_ST:==0|Bar_Range:hi|Lower_Wick:lo|Micro_CSSpread:hi|Micro_Entropy:lo|Micro_HLAsymmetry:hi|Micro_RangeVelocity:lo|Micro_WickImbalance:lo|MultiDay_Slope:hi|PrevDay_Close_Dist_ATR:lo|PrevDay_High_Side:==1|RangeOsc_State:==2|VWAP_Side:==1,191|192|211|244|252|269|278,16.029684394396938,45.679885,384,0.539386,-0.197023,-1,2.5e-05,19.676030442106526,18.888596375345333
14884,2026.02.03 17:28,SHORT,6,6,6,0,18,14,14,0.7778,0.7778,12.247,12.247,102.6,0,ATR_1M:hi|AT_Slope_ST:hi|Bar_Range:hi|D2D_ATR:hi|Micro_GarmanKlass:hi|Micro_MicroGap:lo|MultiDay_Slope:hi|PrevDay_Close_Dist_ATR:lo|PrevDay_High_Side:==1|PrevDay_Low_Dist_ATR:hi|RangeOsc_State:==2|Upper_Wick:hi|VWAP_Side:==1|WeeklyOpen_Dist_ATR:hi,192|205|212|215|250|278,15.498341333702967,33.455671,377,0.242757,0.02989,-1,8.6e-05,17.045884868532983,16.47150210578053
14899,2026.02.03 17:43,SHORT,4,4,4,0,12,11,11,0.9167,0.9167,10.691,10.691,65.2,0,ADX_Value:lo|Bar_Range:hi|Body_Size:hi|EMA_Oscillator:lo|Lower_Wick:hi|Micro_Hurst:hi|Micro_LogReturn:lo|PrevDay_Low_Dist_ATR:hi|VWAP_Sigma:lo|Volume_Avg_10:hi|WeeklyOpen_Dist_ATR:hi,210|230|259|294,16.021863108239376,32.142034,338,0.509518,-0.73113,-1,-9.5e-05,11.61144858072867,11.371771386700862
14906,2026.02.03 17:50,SHORT,7,7,7,0,21,15,15,0.7143,0.7143,12.545,12.545,104.3,0,ADX_Value:lo|ATR_1M:hi|Body_Size:hi|Micro_BarOverlap:lo|Micro_CSSpread:hi|Micro_HLAsymmetry:hi|Micro_ThrustEff:hi|Micro_VolAccel:lo|Momentum_Value:hi|MultiDay_Slope:hi|OR_High_Side:==1|RangeOsc_State:==2|Slope_EMA_ST:lo|VWAP_Sigma:lo|Volume_Avg_10:hi,191|192|243|252|272|289|294,17.2571430457751,29.84714,333,0.459084,0.636577,-1,7e-06,19.676030442106526,18.888596375345333
14988,2026.02.03 19:12,SHORT,8,8,8,0,24,17,17,0.7083,0.7083,15.335,15.335,336.0,0,AT_Slope_ST:lo|D2D_Dynamic_Sensitivity:lo|DailyOpen_Dist_ATR:lo|Micro_BarOverlap:lo|Micro_Entropy:lo|Micro_IBSP:lo|Micro_OrderFlowDelta:lo|Micro_RollProxy:hi|Micro_WickImbalance:hi|MultiDay_Position:hi|OBV_Velocity:hi|PrevDay_High_Dist_ATR:lo|PrevDay_Low_Side:==1|Slope_Accel_LT:lo|Slope_EMA_ST:lo|VAH_Side:==0|VWAP_Z:lo,207|222|225|229|246|265|274|290,19.354406594252712,81.503785,426,0.429845,-1.459441,-1,-4.5e-05,22.250175986451605,21.221965111549544
15109,2026.02.03 21:13,LONG,29,29,20,1,87,34,34,0.3908,0.3908,21.576,21.576,692.0,0,AT_Lookback_ST:hi|AT_Regime_LT:==1|AT_Regime_ST:==1|AT_Score_LT:lo|AT_Slope_LT:lo|AT_Slope_ST:lo|Bar_Range:hi|Bars_Since_Flip:hi|Body_Size:hi|D2D_ATR:hi|D2D_DirStep:==1|Micro_Amihud:hi|Micro_AutoCorr:hi|Micro_BarOverlap:lo|Micro_FailedBreak:hi|Micro_FractalDim:lo|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_LogReturn:hi|Micro_MicroGap:lo|Micro_RangeAccel:lo|Micro_RollProxy:hi|Momentum_Value:hi|OBV_Macd:lo|OR_High_Side:==-1|OR_Low_Side:==-1|PrevDay_High_Side:==-1|RangeOsc_State:==-1|RangeOsc_Val:lo|Round_1000_Dist_ATR:lo|Slope_EMA_ST:lo|VWAP_Side:==-1|VWAP_Sigma:hi|Volume_Ratio_10:hi,2|8|13|14|15|16|17|21|22|25|26|27|28|29|32|33|38|39|41|42|43|49|58|80|99|118|132|168|169,33.56215336079238,33.823209,313,0.564594,0.576527,1,-6.1e-05,58.12486740130761,50.423577585801816
15110,2026.02.03 21:14,LONG,27,11,11,0,81,31,31,0.3827,0.3827,20.425,20.425,323.4,0,AT_Lookback_ST:hi|AT_Regime_ST:==1|AT_Slope_LT:lo|AT_Slope_ST:lo|Bar_Range:hi|Bars_Since_Flip:hi|Body_Size:hi|D2D_ATR:hi|D2D_DirStep:==1|D2D_Signal:==0|Micro_AutoCorr:hi|Micro_BarOverlap:lo|Micro_FailedBreak:hi|Micro_FractalDim:lo|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_LogReturn:hi|Micro_MicroGap:hi|Micro_RangeVelocity:lo|Micro_RollProxy:hi|Micro_TickIntensity:hi|Momentum_Value:hi|OBV_Macd:lo|OR_Position:lo|PrevDay_High_Side:==-1|RangeOsc_State:==-1|Round_1000_Dist_ATR:lo|Slope_EMA_ST:lo|VWAP_Side:==-1|VWAP_Sigma:hi|Volume_Ratio_10:hi,2|13|14|16|17|21|22|25|26|27|28|29|33|38|39|40|41|48|49|58|118|126|132|168|169|173|190,33.225305147262446,29.513653,344,0.524692,0.508239,1,-6.1e-05,55.36137124203574,48.42200441278954
15111,2026.02.03 21:15,LONG,26,19,9,1,78,30,30,0.3846,0.3846,21.164,21.164,110.7,0,AT_Lookback_ST:hi|AT_Regime_ST:==1|AT_Score_LT:lo|AT_Slope_LT:lo|AT_Slope_ST:lo|Bars_Since_Flip:hi|Body_Size:hi|D2D_ATR:hi|D2D_DirStep:==1|D2D_Signal:==0|Micro_AutoCorr:hi|Micro_FractalDim:lo|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_LogReturn:hi|Micro_MicroGap:lo|Micro_RollProxy:hi|Micro_TickIntensity:hi|Momentum_Value:hi|OBV_Macd:lo|OR_High_Side:==-1|OR_Low_Side:==-1|PrevDay_High_Side:==-1|RangeOsc_State:==-1|Round_1000_Dist_ATR:lo|Slope_Accel_LT:hi|Slope_EMA_ST:lo|VWAP_Side:==-1|VWAP_Sigma:hi|Volume_Ratio_10:hi,2|8|10|12|13|14|17|21|22|27|28|29|33|38|39|40|41|58|99|118|132|148|150|168|169|190,33.13549779919429,25.501402,353,0.503259,0.196068,1,-6e-05,53.933459433015955,47.371944708310544
15112,2026.02.03 21:16,LONG,32,18,18,0,96,33,33,0.3438,0.3438,22.634,22.634,594.0,0,AT_Lookback_ST:hi|AT_Regime_ST:==1|AT_Score_LT:lo|AT_Slope_LT:lo|AT_Slope_ST:lo|Bar_Range:hi|Bars_Since_Flip:hi|D2D_ATR:hi|D2D_DirStep:==1|D2D_Signal:==0|Lower_Wick:hi|Micro_AutoCorr:hi|Micro_CSSpread:hi|Micro_FailedBreak:hi|Micro_FractalDim:lo|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_LogReturn:hi|Micro_MicroGap:lo|Micro_RangeAccel:hi|Micro_RangeVelocity:hi|Micro_RollProxy:hi|Momentum_Value:hi|OR_High_Side:==-1|OR_Low_Side:==-1|PrevDay_High_Side:==-1|RangeOsc_State:==-1|Round_1000_Dist_ATR:lo|Slope_Accel_LT:hi|Slope_EMA_ST:lo|Upper_Wick:hi|VWAP_Side:==-1|VWAP_Sigma:hi,2|8|11|12|13|14|16|17|18|19|21|22|23|26|27|28|29|33|38|40|41|49|50|58|99|118|148|164|168|169|172|177,33.44756641210774,32.491469,327,0.52578,1.107983,1,-5.8e-05,62.05476462084386,53.20075695803382
15115,2026.02.03 21:19,LONG,20,13,13,0,60,27,27,0.45,0.45,20.77,20.77,206.7,0,AT_Lookback_ST:hi|AT_Regime_LT:==1|AT_Regime_ST:==1|AT_Score_LT:lo|AT_Slope_LT:lo|AT_Slope_ST:lo|Bars_Since_Flip:hi|Body_Size:hi|D2D_ATR:hi|D2D_Signal:==0|Micro_BarOverlap:lo|Micro_CSSpread:hi|Micro_FailedBreak:hi|Micro_PriceAccel:lo|Micro_RangeAccel:lo|Micro_RangeVelocity:lo|Micro_RollProxy:hi|Micro_VolOfVol:lo|Momentum_Value:hi|OR_Low_Side:==-1|OR_Position:lo|Round_500_Dist_ATR:lo|Slope_Accel_LT:hi|Slope_EMA_ST:lo|Upper_Wick:hi|VWAP_Side:==-1|VWAP_Sigma:hi,2|9|10|12|14|15|16|19|25|26|32|38|39|40|41|50|51|58|148|173,35.14348442944597,31.536364,305,0.422958,0.396368,1,-5.5e-05,44.64370103320821,40.275647028201504
15116,2026.02.03 21:20,LONG,16,10,8,1,48,23,23,0.4792,0.4792,18.567,18.567,111.2,0,AT_Lookback_ST:hi|AT_Regime_ST:==1|AT_Score_LT:lo|AT_Slope_LT:lo|AT_Slope_ST:lo|Bar_Range:hi|Bars_Since_Flip:hi|D2D_ATR:hi|D2D_Signal:==0|Lower_Wick:hi|Micro_CSSpread:hi|Micro_MicroGap:lo|Micro_RollProxy:hi|Micro_TickIntensity:hi|Micro_VolOfVol:lo|Momentum_Value:hi|OBV_Macd:lo|OR_High_Side:==-1|OR_Low_Side:==-1|Round_500_Dist_ATR:lo|Slope_Accel_LT:hi|Upper_Wick:hi|VWAP_Sigma:hi,2|8|9|12|14|18|19|38|40|41|48|50|58|99|148|150,36.17853201952308,28.237786,348,0.371653,-0.070827,1,-5.4e-05,37.65615051759335,34.63546870910648
15118,2026.02.03 21:22,LONG,7,5,5,0,21,13,13,0.619,0.619,11.593,11.593,61.5,0,AT_Regime_ST:==1|AT_Score_LT:lo|AT_Slope_ST:lo|Bars_Since_Flip:hi|D2D_ATR:hi|D2D_Signal:==0|Micro_VolOfVol:lo|Momentum_Value:hi|OR_Low_Side:==-1|Round_500_Dist_ATR:lo|Slope_Accel_LT:hi|Upper_Wick:hi|VWAP_Sigma:hi,9|12|19|38|40|58|148,37.59727334128733,25.513773,328,0.440901,-0.195973,1,-5.3e-05,18.856446644718016,18.199528660922656
15122,2026.02.03 21:26,LONG,27,25,13,1,81,31,31,0.3827,0.3827,22.642,22.642,317.2,0,AT_Lookback_ST:hi|AT_Regime_LT:==1|AT_Regime_ST:==1|AT_Score_LT:lo|AT_Slope_LT:lo|AT_Slope_ST:lo|Bars_Since_Flip:hi|Body_Size:hi|D2D_ATR:hi|D2D_ATR_MA:hi|D2D_Signal:==0|Lower_Wick:hi|Micro_Amihud:hi|Micro_FailedBreak:hi|Micro_OrderFlowDelta:hi|Micro_RangeAccel:lo|Micro_RangeVelocity:lo|Micro_VPIN:lo|Micro_VolOfVol:hi|Micro_WickImbalance:lo|Momentum_Value:hi|OBVf_Signal:==1|OR_Low_Side:==-1|OR_Position:lo|RangeOsc_State:==-1|Slope_Accel_LT:hi|Slope_EMA_ST:lo|Sqz_State:==1|VWAP_Side:==-1|VWAP_Sigma:hi|Volume:hi,4|10|12|15|16|18|20|26|30|32|34|35|36|37|38|39|40|55|58|60|80|115|148|164|165|173|176,33.578476727420885,45.680946,359,0.416155,0.634838,1,-4.9e-05,55.36137124203574,48.42200441278954
15123,2026.02.03 21:27,LONG,31,17,13,1,93,34,34,0.3656,0.3656,23.605,23.605,317.2,0,AT_Lookback_ST:hi|AT_Regime_ST:==1|AT_Score_LT:lo|AT_Slope_LT:lo|AT_Slope_ST:lo|Bars_Since_Flip:hi|Body_Size:hi|D2D_ATR:hi|D2D_ATR_MA:hi|D2D_Signal:==0|Lower_Wick:hi|Micro_Amihud:hi|Micro_BarOverlap:lo|Micro_FailedBreak:hi|Micro_FractalDim:hi|Micro_OrderFlowDelta:hi|Micro_RangeAccel:hi|Micro_RangeVelocity:hi|Micro_RollProxy:hi|Micro_VolOfVol:hi|Micro_WickImbalance:lo|Momentum_Value:hi|OBV_Velocity:hi|OBVf_Signal:==1|OR_Low_Side:==-1|OR_Position:lo|RangeOsc_State:==-2|Slope_Accel_LT:hi|Slope_EMA_ST:lo|Sqz_State:==1|Upper_Wick:hi|VWAP_Side:==-1|VWAP_Sigma:hi|Volume:hi,2|4|10|11|12|14|16|18|19|20|25|26|30|35|36|37|38|39|40|41|58|60|80|115|134|148|152|165|172|176|177,32.40098323793581,45.732361,324,0.417872,0.502926,1,-4.8e-05,60.772218820870066,52.30329971386627
15136,2026.02.03 21:40,LONG,10,7,7,0,30,18,18,0.6,0.6,14.741,14.741,83.3,0,AT_Lookback_ST:hi|AT_Regime_ST:==1|AT_Score_LT:lo|AT_Slope_LT:lo|Body_Size:hi|Micro_FailedBreak:hi|Micro_FractalDim:hi|Micro_RangeAccel:hi|Micro_RangeVelocity:hi|Micro_VolOfVol:lo|Momentum_Value:hi|OBV_Velocity:hi|OR_Low_Side:==-1|Round_500_Dist_ATR:lo|Slope_Accel_LT:hi|Slope_EMA_ST:lo|Sqz_State:==1|VWAP_Sigma:hi,4|9|10|11|12|16|134|148|172|177,16.899592046966323,24.789521,335,0.208681,0.705943,1,-3.9e-05,25.67729340170544,24.370762681353153
