direction,condition,location,turn,in_book_side,n_297A,rate_297A,n_Ai297,rate_Ai297,rate_untraded_hm,lift_297A,lift_Ai297,lift_973,p_297A_vs_untraded,p_297A_vs_Ai297,BY_297A_vs_untraded,BY_297A_vs_Ai297
LONG,RangeOsc_Val:lo,False,False,True,14,0.040229885057471264,61,0.24110671936758893,0.02859740139809582,1.4067671568281026,8.05000042502207,4.278493401986101,0.13407444585466255,1.6314665124578048e-13,False,True
LONG,Round_1000_Dist_ATR:hi,True,False,False,2,0.005747126436781609,0,0.0,0.018465508748827696,0.3112357484949594,0.0,0.1829192858764407,0.05112299774955067,0.5116805324459235,False,False
LONG,Round_1000_Dist_ATR:lo,True,False,True,189,0.5431034482758621,163,0.6442687747035574,0.4244310981399445,1.2796033341006239,1.5013171899789126,1.37353338052833,4.3946443785798026e-07,0.014971699068519568,True,False
LONG,Round_100_Dist_ATR:hi,True,False,False,1,0.0028735632183908046,0,0.0,0.0034126822917986527,0.8420248275957427,0.0,0.4807772468284126,1.0,1.0,False,False
LONG,Round_100_Dist_ATR:lo,True,False,True,168,0.4827586206896552,137,0.541501976284585,0.36132065336605546,1.3360947296875676,1.488771058927938,1.4006129933212856,1.7440286361551318e-06,0.16093689608110856,True,False
LONG,Round_500_Dist_ATR:hi,True,False,False,0,0.0,0,0.0,0.0070829237198122095,0.0,0.0,0.0,0.08084015800076841,1.0,False,False
LONG,Round_500_Dist_ATR:lo,True,False,True,181,0.5201149425287356,139,0.549407114624506,0.3902755903441115,1.3326863257580184,1.4373050741865427,1.3761980528986313,1.508370716145233e-08,0.5080428216212327,True,False
LONG,ST_Flip_Event:==-1,False,False,True,37,0.10632183908045977,0,0.0,0.02436370373935884,4.363944013516303,0.0,2.54532389946343,5.4014484176899776e-14,7.876931577637865e-10,True,True
LONG,ST_Flip_Event:==0,False,False,False,296,0.8505747126436781,241,0.9525691699604744,0.9533255561322784,0.8922185156711112,0.9997017676657346,0.9374522289398015,6.4211317400752e-13,4.532708677121698e-05,True,True
LONG,ST_Flip_Event:==1,False,False,True,15,0.04310344827586207,12,0.04743083003952569,0.022310740128346863,1.9319595866341106,2.0442188054671835,1.9802923274334054,0.03417102922542817,0.8433733633261682,False,False
LONG,Session_High_Dist_ATR:hi,True,False,False,50,0.14367816091954022,41,0.16205533596837945,0.07819035488784123,1.8375432766053665,1.8753771700491475,1.8543986343555914,6.790029419393421e-06,0.5653071630785074,True,False
LONG,Session_High_Dist_ATR:lo,True,False,True,104,0.2988505747126437,62,0.2450592885375494,0.46369663529192945,0.644495887973171,0.538805376996897,0.6005010758197814,3.060529664142938e-11,0.16579160372752397,True,False
LONG,Session_High_Side:==-1,True,False,False,348,1.0,253,1.0,0.9954644547666052,1.0045562101305348,1.0047960357955106,1.0046571544011822,0.26652668185178907,1.0,False,False
LONG,Session_High_Side:==0,True,False,False,0,0.0,0,0.0,0.004535545233374938,0.0,0.0,0.0,0.26652668185178907,1.0,False,False
LONG,Session_Low_Dist_ATR:hi,True,False,False,27,0.07758620689655173,9,0.03557312252964427,0.16698608546348745,0.4646267782204909,0.2175869052616419,0.36190382769469653,2.941949670511617e-05,0.03645129176382692,True,False
LONG,Session_Low_Dist_ATR:lo,True,False,True,86,0.2471264367816092,71,0.28063241106719367,0.11313467955278153,2.184356182900713,2.3448162935925225,2.254113992528613,8.02852944412258e-11,0.39744440206436993,True,False
LONG,Session_Low_Side:==0,True,False,False,0,0.0,0,0.0,5.076966816944885e-05,0.0,0.0,0.0,1.0,1.0,False,False
LONG,Session_Low_Side:==1,True,False,False,348,1.0,253,1.0,0.9999492303318119,1.0000507722458782,1.000079150759036,1.0000627184119502,1.0,1.0,False,False
LONG,Slope_Accel_LT:hi,False,False,True,142,0.40804597701149425,37,0.14624505928853754,0.3344630210194473,1.2200032630446416,0.43711991851436577,0.8903785088282357,0.0003675596504862774,1.8182190026604317e-12,True,True
LONG,Slope_Accel_LT:lo,False,False,True,22,0.06321839080459771,30,0.11857707509881422,0.028026844321064302,2.2556371341843966,4.042233253157082,3.027659681646477,0.00032460091464934625,0.01898206569031974,True,False
LONG,Slope_Accel_ST:hi,False,False,False,124,0.3563218390804598,73,0.2885375494071146,0.30993122449003524,1.1496803513965275,0.9296546252469052,1.0569812064946797,0.11489560735519982,0.09439352574210322,False,False
LONG,Slope_Accel_ST:lo,False,False,True,114,0.3275862068965517,56,0.22134387351778656,0.26988028732027114,1.2138204318265011,0.829512596588463,1.053101964531543,0.0017700597238999916,0.004478461346512943,True,True
LONG,Slope_EMA_LT:hi,False,False,False,77,0.22126436781609196,38,0.15019762845849802,0.3520914344815595,0.6284287152338563,0.4348372372771464,0.5478359929112466,2.8683581880151584e-06,0.03539048550275335,True,False
LONG,Slope_EMA_LT:lo,False,False,False,142,0.40804597701149425,140,0.5533596837944664,0.19405379799836942,2.1027466672665844,2.6939980237284478,2.3598702627044426,9.053305698395024e-20,0.0005010429683314329,True,True
LONG,Slope_EMA_ST:hi,False,False,True,198,0.5689655172413793,22,0.08695652173913043,0.6166363066417947,0.9226922111349057,0.14078313034523424,0.593218715622737,0.2931335419246283,2.9749602785693195e-37,False,True
LONG,Slope_EMA_ST:lo,False,True,True,10,0.028735632183908046,164,0.6482213438735178,0.03378811494825615,0.8504656808441198,17.89034291049247,8.315324455798361,1.0,1.4984844260060993e-67,False,True
LONG,Sqz_State:==-1,False,False,True,222,0.6379310344827587,157,0.6205533596837944,0.5592251308967279,1.140740998995922,1.1087638615691542,1.127273398588183,0.009926470301389746,0.6695880118542291,False,False
LONG,Sqz_State:==1,False,False,True,126,0.3620689655172414,96,0.3794466403162055,0.4407748691032536,0.8214374069326195,0.8617527082104367,0.838398586368876,0.009926470301389746,0.6695880118542291,False,False
LONG,Sqz_Val:hi,False,False,True,196,0.5632183908045977,122,0.48221343873517786,0.5302124018027017,1.0622505035523064,0.9065475578653143,0.9965827282540025,0.1285317735277503,0.056935920825559455,False,False
LONG,Sqz_Val:lo,False,False,False,65,0.1867816091954023,59,0.233201581027668,0.10996040208022081,1.6986261023230629,2.1123461561501546,1.873189650076983,1.4457995304481081e-06,0.18460821482205692,True,False
LONG,TChan_A15:hi,False,False,True,197,0.5660919540229885,137,0.541501976284585,0.4719630901444063,1.1994411551330881,1.163156606504293,1.184287590278106,1.595826375797748e-08,0.5614504498885378,True,False
LONG,TChan_A15:lo,False,False,False,6,0.017241379310344827,4,0.015810276679841896,0.04465923471547689,0.3860652655646546,0.40230206228613763,0.39240012856262213,2.6382685601512492e-05,1.0,True,False
LONG,Trend_Concordance:==0,False,False,False,66,0.1896551724137931,106,0.4189723320158103,0.19817305760911338,0.9570179453348224,2.134895198958555,1.450064990094411,0.7848873438196742,1.1611930090071973e-09,False,True
LONG,Trend_Concordance:==1,False,False,False,282,0.8103448275862069,147,0.5810276679841897,0.8018269423908648,1.0106230967619318,0.7228956515112694,0.8893318240005911,0.7848873438196742,1.1611930090071973e-09,False,True
LONG,Trend_Conflict:==0,False,False,False,282,0.8103448275862069,147,0.5810276679841897,0.8018269423908648,1.0106230967619318,0.7228956515112694,0.8893318240005911,0.7848873438196742,1.1611930090071973e-09,False,True
LONG,Trend_Conflict:==1,False,False,False,66,0.1896551724137931,106,0.4189723320158103,0.19817305760911338,0.9570179453348224,2.134895198958555,1.450064990094411,0.7848873438196742,1.1611930090071973e-09,False,True
LONG,Upper_Wick:hi,False,False,True,197,0.5660919540229885,142,0.5612648221343873,0.40051302049969645,1.4134171051835194,1.375960878350553,1.3974820770998857,5.008786743403615e-11,0.9336915450358033,True,False
LONG,Upper_Wick:lo,False,False,False,29,0.08333333333333333,19,0.07509881422924901,0.1169058915451826,0.712824069273926,0.6452264991002038,0.6844405034046865,0.03005029108281963,0.7621964058324983,False,False
LONG,VAH_Dist_ATR:hi,True,False,True,37,0.10632183908045977,13,0.05138339920948617,0.19317194443238322,0.5504000044772343,0.26853296813619976,0.4323949439490153,0.00013145390707951045,0.01668080077558221,True,False
LONG,VAH_Dist_ATR:lo,True,False,False,53,0.15229885057471265,63,0.2490118577075099,0.07752162414721656,1.964598294348055,2.828344939558692,2.3552325818785227,7.759677894251895e-05,0.0033841165331827154,True,True
LONG,VAH_Side:==-1,True,False,False,1,0.0028735632183908046,8,0.03162055335968379,0.003693650152260692,0.7779738469903668,5.200137866311531,3.187182140827021,0.72563252928686,0.005262795774498394,False,True
LONG,VAH_Side:==0,True,False,False,1,0.0028735632183908046,1,0.003952569169960474,0.0018964244423746231,1.5152532071315477,0.6882760155478604,0.946583715992182,1.0,1.0,False,False
LONG,VAH_Side:==1,True,False,False,346,0.9942528735632183,244,0.9644268774703557,0.9944099254053431,0.9998420652910712,0.9759661388093818,0.9898277120568747,0.7769193992378602,0.010624865471338016,False,False
LONG,VAL_Dist_ATR:hi,True,False,False,31,0.08908045977011494,12,0.04743083003952569,0.17411217578984536,0.5116268254417525,0.27492449389949875,0.41251202607375786,6.672572256745098e-05,0.05510554378114364,True,False
LONG,VAL_Dist_ATR:lo,True,False,False,67,0.1925287356321839,75,0.2964426877470356,0.09671754825431593,1.990628785646378,2.7573127707678156,2.333296518601299,9.240246454825135e-07,0.0035143688833789424,True,True
LONG,VAL_Side:==-1,True,False,False,0,0.0,0,0.0,6.146659290675517e-05,0.0,0.0,0.0,1.0,1.0,False,False
LONG,VAL_Side:==0,True,False,False,0,0.0,0,0.0,0.0013432079785118708,0.0,0.0,0.0,0.626909618527097,1.0,False,False
LONG,VAL_Side:==1,True,False,False,348,1.0,253,1.0,0.998595325428561,1.0014066504575676,1.005119550317449,1.0029663031777927,0.6271600351778034,1.0,False,False
LONG,VA_Position:hi,True,False,True,112,0.3218390804597701,53,0.20948616600790515,0.41503776461960906,0.775445291718797,0.5063469116533864,0.6623727175378987,0.03319851233792219,0.002280713000600343,False,True
LONG,VA_Position:lo,True,False,False,30,0.08620689655172414,28,0.11067193675889328,0.0804818554697961,1.0711345563358263,1.2812419204198282,1.1632225440342085,0.924253152697845,0.33001956838115576,False,False
LONG,VWAP_Dist_ATR:hi,True,False,False,41,0.11781609195402298,24,0.09486166007905138,0.14960424216352317,0.7875183901887319,0.6436118242159603,0.7274612886905167,0.4711130247546751,0.42553535126600284,False,False
LONG,VWAP_Dist_ATR:lo,True,False,True,129,0.3706896551724138,86,0.33992094861660077,0.23072544880371068,1.6066266512619398,1.4069949370780617,1.5203411092771049,6.656787519480081e-07,0.490579532241661,True,False
LONG,VWAP_Side:==-1,True,False,True,171,0.49137931034482757,155,0.6126482213438735,0.27985262939686617,1.7558502537704943,2.13438073040141,1.917542037450481,1.1205157507533743e-16,0.003689021687482456,True,True
LONG,VWAP_Side:==0,True,False,False,0,0.0,0,0.0,0.0007375991148810623,0.0,0.0,0.0,1.0,1.0,False,False
LONG,VWAP_Side:==1,True,False,True,177,0.5086206896551724,98,0.38735177865612647,0.71940977148823,0.7069971938287659,0.545628607457062,0.6395885030351725,2.1815541398815683e-16,0.003689021687482456,True,True
LONG,VWAP_Sigma:hi,False,False,True,134,0.3850574712643678,115,0.45454545454545453,0.34521146672552866,1.1154249159704765,1.287504907458838,1.1888072320055574,0.010356585211154061,0.09386854432300935,False,False
LONG,VWAP_Sigma:lo,False,False,True,28,0.08045977011494253,19,0.07509881422924901,0.06399067755246035,1.2573670602093658,1.067285756855267,1.1729203107545447,0.24056713373759783,0.8783374224034868,False,False
LONG,VWAP_Sigma_ATR:hi,False,False,False,34,0.09770114942528736,15,0.05928853754940711,0.09964082605119103,0.9805333144778713,0.5833550681100247,0.8114149845271389,0.6349213216784974,0.09808382248919162,False,False
LONG,VWAP_Sigma_ATR:lo,False,False,True,142,0.40804597701149425,106,0.4189723320158103,0.32917588057260416,1.2395986495173794,1.2660160514863168,1.2507538382183185,0.07041954165170204,0.8016855625526551,False,False
LONG,VWAP_Z:hi,True,False,False,35,0.10057471264367816,9,0.03557312252964427,0.23341432027874107,0.43088492824079017,0.15684678274141764,0.31743965288892234,5.309950399404019e-10,0.0023704180253344073,True,True
LONG,VWAP_Z:lo,True,False,False,0,0.0,5,0.019762845849802372,0.0025901871874167864,0.0,6.902926017472598,3.0755685730259703,0.626909618527097,0.012918321221166732,False,False
LONG,Volume:hi,False,False,True,297,0.853448275862069,202,0.7984189723320159,0.6147686811433685,1.3882429311050715,1.281319513584906,1.3428797663739365,5.000013255982638e-34,0.07929585493774494,True,False
LONG,Volume:lo,False,False,False,0,0.0,1,0.003952569169960474,0.0070967139997128266,0.0,0.3936795431307963,0.199609024253886,0.02425196871526239,0.4209650582362729,False,False
LONG,Volume_Avg_10:hi,False,False,True,266,0.764367816091954,174,0.6877470355731226,0.5929811361717133,1.2890255177874852,1.1541156661218048,1.2320711934651174,2.3820123302576517e-21,0.04024402796160951,True,False
LONG,Volume_Avg_10:lo,False,False,False,5,0.014367816091954023,4,0.015810276679841896,0.021902866828545954,0.6559787905585255,0.6054982870695793,0.6325409868516535,0.011120689765907955,1.0,False,False
LONG,Volume_Ratio_10:hi,False,False,True,102,0.29310344827586204,63,0.2490118577075099,0.18722720371021537,1.5654960522164223,1.301672211111409,1.4530487125932088,0.005371083473486865,0.2666551883913524,True,False
LONG,Volume_Ratio_10:lo,False,False,False,16,0.04597701149425287,15,0.05928853754940711,0.10849398865962448,0.423774736851969,0.5716886323907322,0.4844206646891721,4.973935201452004e-05,0.4628876434313373,True,False
LONG,WeeklyOpen_Dist_ATR:hi,True,False,False,23,0.06609195402298851,19,0.07509881422924901,0.12201084540713554,0.5416891736340945,0.6151282745747251,0.5726155554819077,0.0008344453280923854,0.7464110702537956,True,False
LONG,WeeklyOpen_Dist_ATR:lo,True,False,True,184,0.5287356321839081,120,0.4743083003952569,0.3527365276016836,1.4989534420460298,1.3132805053624577,1.4197212184118766,1.331908850197997e-09,0.21516849262901613,True,False
LONG,WeeklyOpen_Side:==-1,True,False,True,109,0.3132183908045977,100,0.3952569169960474,0.2257806394993254,1.3872685961877327,1.7610150122840915,1.5440638641833773,0.0008697868294086114,0.0379266155525738,True,False
LONG,WeeklyOpen_Side:==0,True,False,False,0,0.0,0,0.0,0.0,inf,inf,inf,1.0,1.0,False,False
LONG,WeeklyOpen_Side:==1,True,False,False,239,0.6867816091954023,153,0.6047430830039525,0.774219360500647,0.8870633366121157,0.7797586200801029,0.8418468235079036,0.0008697868294086114,0.0379266155525738,True,False
SHORT,ADX_Rising:==0,False,False,False,171,0.59375,20,0.23809523809523808,0.49594744786678147,1.1972034588622174,0.4975444247193658,1.0435431745534782,0.00021558798033578542,6.982957800992385e-09,True,True
SHORT,ADX_Rising:==1,False,False,False,117,0.40625,64,0.7619047619047619,0.5040525521331569,0.8059675489802497,1.4611010016463812,0.9578254152179587,0.00021558798033578542,6.982957800992385e-09,True,True
SHORT,ADX_Value:hi,False,False,False,64,0.2222222222222222,15,0.17857142857142858,0.19122887842080474,1.1620745990739731,0.7021360644317205,1.0335268574709233,0.6627130229463889,0.45004191396456844,False,False
SHORT,ADX_Value:lo,False,False,True,61,0.21180555555555555,14,0.16666666666666666,0.1944821672133542,1.0890744307841702,1.195651788223736,1.107502149745771,0.1890522383014715,0.440344606858323,False,False
SHORT,ATR_1M:hi,False,False,True,237,0.8229166666666666,79,0.9404761904761905,0.7081716897246693,1.162029884287819,1.3801989522398135,1.2098399582699864,1.1678660446073751e-11,0.008495425837626865,True,False
SHORT,ATR_1M:lo,False,False,False,0,0.0,0,0.0,0.0,inf,inf,inf,1.0,1.0,False,False
SHORT,AT_Lookback_LT:hi,False,False,True,72,0.25,23,0.27380952380952384,0.1827419688116216,1.3680491768024614,1.4044424131243358,1.3766860367940101,0.002513096420282613,0.6711054276883028,True,False
SHORT,AT_Lookback_LT:lo,False,False,False,0,0.0,0,0.0,0.0,inf,inf,inf,1.0,1.0,False,False
SHORT,AT_Lookback_ST:hi,False,False,True,86,0.2986111111111111,19,0.2261904761904762,0.18213556252261826,1.6394992113307278,1.213641299857878,1.5416145854240826,1.547699469993809e-05,0.21678872376202182,True,False
SHORT,AT_Lookback_ST:lo,False,False,False,0,0.0,0,0.0,0.0,inf,inf,inf,1.0,1.0,False,False
SHORT,AT_Regime_LT:==0,False,False,False,156,0.5416666666666666,49,0.5833333333333334,0.42147780168379206,1.2851606051439088,1.4901397490904087,1.328852582428869,7.316283752471496e-07,0.5345097798220846,True,False
SHORT,AT_Regime_LT:==1,False,False,False,132,0.4583333333333333,35,0.4166666666666667,0.5785221983161762,0.792248481851414,0.6847013335284602,0.7669994713246422,7.316283752471496e-07,0.5345097798220846,True,False
SHORT,AT_Regime_ST:==0,False,False,True,85,0.2951388888888889,14,0.16666666666666666,0.15416939285348402,1.9143805617070584,1.1166882419726099,1.7387377459785058,8.562595642256445e-10,0.024175893719549396,True,False
SHORT,AT_Regime_ST:==1,False,False,False,203,0.7048611111111112,70,0.8333333333333334,0.8458306071465979,0.8333360192402518,0.9795288435187042,0.8664957231353452,8.562595642256445e-10,0.024175893719549396,True,False
SHORT,AT_Score_LT:hi,False,True,True,49,0.1701388888888889,30,0.35714285714285715,0.04568523335197775,3.7241549709961905,6.6021023310321185,4.462935352139796,2.505303427290254e-15,0.0004331312768923425,True,True
SHORT,AT_Score_LT:lo,False,False,True,39,0.13541666666666666,4,0.047619047619047616,0.09130788292414714,1.483077499224928,0.4464099141853215,1.2196144145777343,0.12318144890009658,0.031383423154446366,False,False
SHORT,AT_Score_ST:hi,False,False,False,9,0.03125,8,0.09523809523809523,0.01340204387089985,2.3317338982790385,7.285805105572484,3.428930460227084,0.021748885700063312,0.031483966676736155,False,False
SHORT,AT_Score_ST:lo,False,False,False,73,0.2534722222222222,7,0.08333333333333333,0.271383671519621,0.9339995321122192,0.36041872385678636,0.8198371749606987,0.5919834260171744,0.00048107624490592094,False,True
SHORT,AT_Slope_LT:hi,False,False,True,89,0.3090277777777778,32,0.38095238095238093,0.21732431286445814,1.4219659719826825,2.0370029689116156,1.5453629990932711,1.0127671346663208e-05,0.23454517440436967,True,False
SHORT,AT_Slope_LT:lo,False,False,False,103,0.3576388888888889,13,0.15476190476190477,0.3710115464885527,0.9639562225859825,0.4435952660466906,0.8519556709465357,0.7581257726193362,0.00028833772584373787,False,True
SHORT,AT_Slope_ST:hi,False,False,True,50,0.1736111111111111,5,0.05952380952380952,0.05991845579959524,2.8974563645594467,1.072959084946862,2.509521900701952,9.560897815524836e-14,0.008371200106218925,True,False
SHORT,AT_Slope_ST:lo,False,False,True,162,0.5625,40,0.47619047619047616,0.6114134964176909,0.9199993184575118,0.8331986076858457,0.9014040323722985,0.8571487710322174,0.17262617239364514,False,False
SHORT,Bar_Range:hi,False,False,True,213,0.7395833333333334,79,0.9404761904761905,0.6427252473821639,1.1506990527378145,1.503639708359576,1.2287284123316478,1.170795647688767e-07,3.203399528390173e-05,True,True
SHORT,Bar_Range:lo,False,False,False,0,0.0,0,0.0,0.0009847314814252644,0.0,0.0,0.0,1.0,1.0,False,False
SHORT,Bars_Since_Flip:hi,False,False,True,82,0.2847222222222222,13,0.15476190476190477,0.1920563648910136,1.4824930295009686,0.7745742000972836,1.317693965466881,0.0015510962219339878,0.015833098321676037,True,False
SHORT,Bars_Since_Flip:lo,False,False,False,65,0.22569444444444445,34,0.40476190476190477,0.1882756426765191,1.1987447831062008,2.0082202602403822,1.3913522756110224,0.10992573587540067,0.001862103143487378,False,True
SHORT,Body_Size:hi,False,False,True,173,0.6006944444444444,75,0.8928571428571429,0.48774601264833456,1.2315722299457235,1.7995345093042694,1.3615279691186526,1.7033584281003938e-05,1.6589484393458413e-07,True,True
SHORT,Body_Size:lo,False,False,True,19,0.06597222222222222,0,0.0,0.07664595357896548,0.860739793057092,0.0,0.677797413125777,0.5760969708958916,0.009952069728977747,False,False
SHORT,D2D_ATR:hi,False,False,True,241,0.8368055555555556,64,0.7619047619047619,0.6933844754817359,1.2068420697971014,1.2137650505960402,1.2082882059048798,7.932447387365354e-19,0.14544729045903415,True,False
SHORT,D2D_ATR:lo,False,False,False,0,0.0,0,0.0,0.0006409767046570951,0.0,0.0,0.0,1.0,1.0,False,False
SHORT,D2D_ATR_MA:hi,False,False,True,234,0.8125,42,0.5,0.6560765734765756,1.2384225147600234,0.8905046887187239,1.1689252943127972,1.2723932103038223e-21,6.392157008750516e-08,True,True
SHORT,D2D_ATR_MA:lo,False,False,False,1,0.003472222222222222,2,0.023809523809523808,0.006537460181255673,0.531127093083923,1.2273583806218726,0.8541400824671785,0.13956596347657965,0.12916056653122995,False,False
SHORT,D2D_DirStep:==-1,False,False,False,144,0.5,83,0.9880952380952381,0.7180423730381121,0.6963377354520847,1.3541744433364025,0.8467363897265979,2.7450665719475454e-15,7.289087106621425e-20,True,True
SHORT,D2D_DirStep:==1,False,False,False,144,0.5,1,0.011904761904761904,0.28195762696191573,1.7733161020947854,0.04403725776998428,1.3954136391209306,2.7450665719475454e-15,7.289087106621425e-20,True,True
SHORT,D2D_Dn_Count:hi,False,True,True,0,0.0,37,0.44047619047619047,0.027312773796129224,0.0,11.9469054273584,3.3749531425017683,0.0004496073714228457,6.337393177804409e-28,True,True
SHORT,D2D_Dn_Count:lo,False,False,False,0,0.0,0,0.0,0.0,inf,inf,inf,1.0,1.0,False,False
SHORT,D2D_Dynamic_Sensitivity:hi,False,False,False,0,0.0,0,0.0,0.0,inf,inf,inf,1.0,1.0,False,False
SHORT,D2D_Dynamic_Sensitivity:lo,False,True,True,40,0.1388888888888889,64,0.7619047619047619,0.07063367716933447,1.9663267502826165,5.0935506172046985,3.160382607976962,0.00979137980369933,7.748253403399582e-27,False,True
SHORT,D2D_Persist:hi,False,False,False,13,0.04513888888888889,0,0.0,0.013709812093739228,3.2924513173672287,0.0,2.5981607898266237,0.0001887872446121115,0.046136282462683025,True,False
SHORT,D2D_Persist:lo,False,False,False,60,0.20833333333333334,21,0.25,0.3699269533298004,0.5631742468562387,0.6987262581771245,0.5929997434201035,9.789253712797323e-09,0.4529635509606027,True,False
SHORT,D2D_Signal:==-1,False,True,True,0,0.0,36,0.42857142857142855,0.025681132583586876,0.0,13.395838208685664,3.5701648445054968,0.0006663586826848368,4.436175224463086e-27,True,True
SHORT,D2D_Signal:==0,False,False,False,288,1.0,48,0.5714285714285714,0.9743188674165465,1.0263580368217113,0.5903144294383669,0.928391115452252,0.0006663586826848368,4.436175224463086e-27,True,True
SHORT,D2D_Signal:==1,False,False,False,0,0.0,0,0.0,0.0,inf,inf,inf,1.0,1.0,False,False
SHORT,D2D_Up_Count:hi,False,False,False,0,0.0,0,0.0,0.0,inf,inf,inf,1.0,1.0,False,False
SHORT,D2D_Up_Count:lo,False,False,False,0,0.0,0,0.0,0.0,inf,inf,inf,1.0,1.0,False,False
SHORT,DailyOpen_Dist_ATR:hi,True,False,True,84,0.2916666666666667,5,0.05952380952380952,0.11940261879316971,2.442715826626,0.6508127587307905,2.1154887891698126,2.319925078440332e-15,2.201982311334579e-06,True,True
SHORT,DailyOpen_Dist_ATR:lo,True,False,True,78,0.2708333333333333,43,0.5119047619047619,0.28896970180005943,0.9372378199037807,1.480326514582289,1.0777501447398916,0.2713265765648951,6.065835243930856e-05,False,True
SHORT,DailyOpen_Side:==-1,True,False,True,153,0.53125,43,0.5119047619047619,0.6060346996879495,0.876599970717095,0.8201706154716651,0.8635650520672065,0.0008811877437351612,0.8042674475543742,True,False
SHORT,DailyOpen_Side:==0,True,False,False,0,0.0,0,0.0,6.0867640548915455e-05,0.0,0.0,0.0,1.0,1.0,False,False
SHORT,DailyOpen_Side:==1,True,False,False,135,0.46875,41,0.4880952380952381,0.39390443267148134,1.190009456915506,1.29888604322846,1.2137095139187666,0.0008788645474820753,0.8042674475543742,True,False
SHORT,Dist_To_PoC_ATR:hi,True,False,False,49,0.1701388888888889,7,0.08333333333333333,0.08001220152978925,2.1264117926507082,1.324584077824821,1.9768293161838637,5.530400358105439e-07,0.05640819449851349,True,False
SHORT,Dist_To_PoC_ATR:lo,True,False,True,92,0.3194444444444444,46,0.5476190476190477,0.41977259347594886,0.7609940463222432,1.1281843751327276,0.8536012907702156,0.0001868347721331071,0.00018822069874322575,True,True
SHORT,EMA_Oscillator:hi,False,True,False,27,0.09375,0,0.0,0.021920261096116393,4.276865115288689,0.0,3.2585459667139345,1.1593793892936772e-11,0.001264920386014525,True,True
SHORT,EMA_Oscillator:lo,False,False,True,140,0.4861111111111111,53,0.6309523809523809,0.6326321586169563,0.768394563080439,1.0276194120059834,0.8255851797259061,9.758433775217996e-05,0.025169720853458685,True,False
SHORT,Efficiency_Ratio:hi,False,False,True,64,0.2222222222222222,44,0.5238095238095238,0.20487991012692444,1.0846462304896274,2.371408330784541,1.3924741274538182,0.5575650456396927,2.5920032077070293e-07,False,True
SHORT,Efficiency_Ratio:lo,False,False,True,37,0.1284722222222222,1,0.011904761904761904,0.19620965048157396,0.6547701497194555,0.06260206963814047,0.524265981266745,0.00414713364268451,0.0007661354129289491,True,True
SHORT,Harmonic_D2D_Concordance:==0,False,False,False,171,0.59375,41,0.4880952380952381,0.49367423979030417,1.202716188416484,0.984629882484522,1.15331348118735,0.00035219439040424827,0.10331444953910955,True,False
SHORT,Harmonic_D2D_Concordance:==1,False,False,False,117,0.40625,43,0.5119047619047619,0.5063257602096369,0.8023490644280038,1.0151088776040924,0.8502415961238768,0.00035219439040424827,0.10331444953910955,True,False
SHORT,Harmonic_LLEMA:hi,False,False,False,17,0.059027777777777776,0,0.0,0.01774769191795111,3.3259410886028196,0.0,2.4059320739488155,3.30525183146124e-05,0.016611178803253007,True,False
SHORT,Harmonic_LLEMA:lo,False,False,False,113,0.3923611111111111,40,0.47619047619047616,0.4821669723790611,0.8137453073053953,1.0021679921718813,0.8558121246211041,0.004255541274615613,0.20747424280636662,True,False
SHORT,Harmonic_OBVf_Concordance:==0,False,False,False,177,0.6145833333333334,50,0.5952380952380952,0.5435265718324277,1.1307328200373852,1.0902724557345065,1.1215650572858977,0.01225051957721115,0.7996115605235301,False,False
SHORT,Harmonic_OBVf_Concordance:==1,False,False,False,111,0.3854166666666667,34,0.40476190476190477,0.45647342816752823,0.8443353827053799,0.8914547981073755,0.8549314022558552,0.01225051957721115,0.7996115605235301,False,False
SHORT,KAMA_Dist:hi,False,False,True,35,0.12152777777777778,1,0.011904761904761904,0.03564854158472425,3.409053284520723,0.30372687382463215,2.6550216008193046,2.8543722464420405e-11,0.0012638056997846896,True,True
SHORT,KAMA_Dist:lo,False,False,False,137,0.4756944444444444,62,0.7380952380952381,0.6153444595597827,0.7730539164759136,1.2421205795069459,0.8761353979144308,8.0101501777177e-05,2.064825211592977e-05,True,True
SHORT,KAMA_Dist_ATR:hi,False,False,False,9,0.03125,0,0.0,0.00685296926807265,4.560067144265605,0.0,3.3831630077218837,0.00020839724516148752,0.21800433850528,True,False
SHORT,KAMA_Dist_ATR:lo,False,False,False,72,0.25,13,0.15476190476190477,0.35978121176491373,0.6948667463028994,0.49656619264824275,0.6548698579046036,0.0006980755645482364,0.07663483740117252,True,False
SHORT,KAMA_Slope:hi,False,False,False,25,0.08680555555555555,0,0.0,0.02748568911637566,3.1582091752554167,0.0,2.316470550548186,3.528023781025933e-07,0.002123453780105985,True,True
SHORT,KAMA_Slope:lo,False,False,False,121,0.4201388888888889,53,0.6309523809523809,0.5343690701061289,0.7862335460498243,1.1933888783840383,0.87741577406971,0.0008381618415150792,0.0007663168175002879,True,True
SHORT,Lower_Wick:hi,False,False,True,105,0.3645833333333333,26,0.30952380952380953,0.4163189732430212,0.875730765987723,0.7424517348344435,0.8456033189350454,0.42809091859939574,0.36720133216927064,False,False
SHORT,Lower_Wick:lo,False,False,True,70,0.24305555555555555,28,0.3333333333333333,0.10623441661464646,2.2879172616649517,2.9078956595440055,2.43632804538017,2.539916559284087e-09,0.12102176035075685,True,False
